timestamp,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage
2025-05-15 16:15:00,50.61,31.76,31.34,614.66,6246.06,252.97,0.34,0.14,6.77,Head Formation
2025-05-15 16:20:00,54.81,31.56,31.3,647.59,9529.96,120.63,0.75,0.59,5.83,Head Formation
2025-05-15 16:25:00,51.77,31.0,29.26,632.46,8427.74,433.98,0.85,0.26,5.8,Head Formation
2025-05-15 16:30:00,46.31,33.07,31.09,624.52,5016.05,192.6,0.29,0.43,6.76,Head Formation
2025-05-15 16:35:00,50.47,32.05,31.24,637.36,5758.05,220.14,0.4,0.25,6.67,Head Formation
2025-05-15 16:40:00,47.04,33.4,30.14,629.48,5647.67,332.94,0.32,0.33,5.78,Head Formation
2025-05-15 16:45:00,45.31,30.78,31.47,646.24,10505.91,353.96,0.52,0.32,6.52,Head Formation
2025-05-15 16:50:00,53.37,33.92,28.12,617.2,9384.54,243.7,0.3,0.59,6.55,Head Formation
2025-05-15 16:55:00,53.48,31.98,28.49,618.92,6686.37,225.91,0.19,0.41,6.99,Head Formation
2025-05-15 17:00:00,43.91,33.53,29.0,642.05,6820.88,169.05,0.81,0.49,7.51,Head Formation
2025-05-15 17:05:00,54.12,34.0,29.47,639.48,6773.96,292.63,0.58,0.46,5.59,Head Formation
2025-05-15 17:10:00,46.17,32.4,30.92,623.17,8937.4,325.14,0.43,0.12,6.36,Head Formation
2025-05-15 17:15:00,52.47,30.72,31.99,628.0,4882.22,373.63,0.87,0.64,6.15,Head Formation
2025-05-15 17:20:00,49.15,30.83,30.77,640.0,8617.06,292.9,0.39,0.36,6.88,Head Formation
2025-05-15 17:25:00,51.02,29.64,31.11,623.8,6340.38,274.22,0.23,0.26,6.23,Head Formation
2025-05-15 17:30:00,51.09,33.54,30.07,642.87,6023.99,330.1,0.93,0.15,7.13,Head Formation
2025-05-15 17:35:00,53.23,32.93,28.12,624.31,6174.58,431.22,0.85,0.45,6.97,Head Formation
2025-05-15 17:40:00,50.06,31.57,31.64,631.03,7204.57,307.15,0.51,0.09,5.56,Head Formation
2025-05-15 17:45:00,54.28,32.67,29.45,634.95,6485.28,325.85,0.82,0.71,5.81,Head Formation
2025-05-15 17:50:00,54.09,32.15,31.62,620.35,6659.4,157.47,0.53,0.36,5.91,Head Formation
2025-05-15 17:55:00,44.98,31.61,30.33,620.92,8032.2,396.64,0.81,0.43,5.87,Head Formation
2025-05-15 18:00:00,65.16,29.08,27.81,626.2,324.99,178.25,0.92,0.22,5.95,Head Formation
2025-05-15 18:05:00,69.04,28.31,29.51,636.0,386.93,143.34,0.61,0.77,6.48,Head Formation
2025-05-15 18:10:00,63.61,27.23,28.31,622.02,658.93,119.58,0.56,0.45,6.69,Head Formation
2025-05-15 18:15:00,64.46,28.8,30.48,640.72,722.61,190.02,0.44,0.52,6.44,Head Formation
2025-05-15 18:20:00,56.65,28.01,29.75,642.02,610.89,169.68,0.55,0.8,6.33,Head Formation
2025-05-15 18:25:00,68.4,27.83,31.43,639.15,681.88,257.78,0.42,0.81,6.17,Head Formation
2025-05-15 18:30:00,67.93,27.43,30.47,623.53,448.83,161.04,0.34,0.17,6.16,Head Formation
2025-05-15 18:35:00,61.97,26.66,28.38,649.45,506.32,101.7,0.57,0.41,6.34,Head Formation
2025-05-15 18:40:00,60.65,26.39,30.93,626.88,464.25,207.52,0.83,0.65,6.38,Head Formation
2025-05-15 18:45:00,63.71,30.06,31.18,625.36,428.74,94.07,0.14,0.9,6.97,Head Formation
2025-05-15 18:50:00,60.24,27.44,29.81,636.03,639.36,184.71,0.6,0.09,6.34,Head Formation
2025-05-15 18:55:00,70.85,28.69,28.56,647.63,759.5,214.02,0.44,0.78,5.73,Head Formation
2025-05-15 19:00:00,65.38,27.8,29.24,626.51,326.51,169.77,0.68,0.5,7.19,Head Formation
2025-05-15 19:05:00,66.85,26.75,28.54,635.19,638.73,175.6,0.89,0.84,7.22,Head Formation
2025-05-15 19:10:00,70.15,28.07,29.88,629.0,614.54,159.63,0.19,0.55,6.02,Head Formation
2025-05-15 19:15:00,65.07,28.93,28.64,624.8,344.12,144.13,0.33,0.73,6.51,Head Formation
2025-05-15 19:20:00,61.78,29.58,29.52,621.53,531.42,145.36,0.19,0.81,6.09,Head Formation
2025-05-15 19:25:00,69.93,28.17,28.63,629.39,636.03,174.09,0.14,0.53,6.62,Head Formation
2025-05-15 19:30:00,60.52,29.88,28.27,641.56,817.42,139.81,0.53,0.89,6.34,Head Formation
2025-05-15 19:35:00,69.65,29.49,28.27,628.15,619.47,218.99,0.67,0.66,5.88,Head Formation
2025-05-15 19:40:00,72.64,26.83,31.28,626.94,406.84,82.12,0.62,0.73,5.91,Head Formation
2025-05-15 19:45:00,61.91,26.42,30.45,628.16,678.82,252.22,0.83,0.21,5.91,Head Formation
2025-05-15 19:50:00,68.74,28.93,28.22,620.55,721.85,122.55,0.32,0.3,5.95,Head Formation
2025-05-15 19:55:00,69.05,29.37,30.35,635.95,801.7,270.38,0.5,0.16,4.89,Head Formation
2025-05-15 20:00:00,63.69,29.25,31.59,625.96,671.83,144.97,0.84,0.92,5.89,Head Formation
2025-05-15 20:05:00,61.97,26.28,28.38,627.6,665.26,266.11,0.47,0.89,6.19,Head Formation
2025-05-15 20:10:00,64.85,27.67,29.78,620.33,581.83,180.02,0.84,0.83,6.87,Head Formation
2025-05-15 20:15:00,62.92,26.76,28.27,622.17,540.14,192.42,0.5,0.79,5.85,Head Formation
2025-05-15 20:20:00,66.8,29.21,29.31,634.62,568.22,279.64,0.83,0.47,5.61,Head Formation
2025-05-15 20:25:00,60.83,29.85,30.83,641.96,667.2,248.35,0.46,0.22,7.4,Head Formation
2025-05-15 20:30:00,68.46,27.52,30.54,629.37,607.85,242.39,0.73,0.62,7.38,Head Formation
2025-05-15 20:35:00,67.11,27.34,30.04,640.04,467.94,93.62,0.24,0.82,7.3,Head Formation
2025-05-15 20:40:00,63.81,28.2,30.53,628.01,661.19,162.89,0.46,0.14,5.93,Head Formation
2025-05-15 20:45:00,57.16,27.5,29.0,639.69,439.12,241.96,0.85,0.12,7.34,Head Formation
2025-05-15 20:50:00,69.83,29.65,29.42,630.99,593.17,232.57,0.66,0.6,6.63,Head Formation
2025-05-15 20:55:00,61.46,28.67,29.27,645.09,432.48,195.96,0.18,0.71,5.46,Head Formation
2025-05-15 21:00:00,60.06,27.72,28.36,630.18,627.85,99.84,0.86,0.42,6.55,Head Formation
2025-05-15 21:05:00,71.77,29.71,29.64,635.73,760.07,126.86,0.31,0.31,7.25,Head Formation
2025-05-15 21:10:00,64.41,27.86,31.89,638.54,432.84,104.85,0.83,0.73,5.94,Head Formation
2025-05-15 21:15:00,67.13,28.55,29.45,621.66,727.8,250.96,0.18,0.44,6.91,Head Formation
2025-05-15 21:20:00,66.35,27.97,30.22,633.51,748.31,190.37,0.22,0.68,5.93,Head Formation
2025-05-15 21:25:00,60.68,28.7,31.84,628.48,791.27,218.95,0.2,0.84,5.55,Head Formation
2025-05-15 21:30:00,64.71,29.92,30.89,624.06,337.56,126.89,0.1,0.68,6.44,Head Formation
2025-05-15 21:35:00,66.41,28.85,30.03,641.57,471.94,161.96,0.79,0.11,6.7,Head Formation
2025-05-15 21:40:00,65.23,29.04,31.09,640.81,487.27,241.4,0.82,0.59,5.67,Head Formation
2025-05-15 21:45:00,65.68,29.41,30.68,623.37,682.17,81.09,0.47,0.85,5.5,Head Formation
2025-05-15 21:50:00,65.15,27.0,31.85,628.76,360.48,137.44,0.62,0.47,6.25,Head Formation
2025-05-15 21:55:00,64.52,28.16,29.63,641.35,337.83,184.51,0.83,0.37,7.37,Head Formation
2025-05-15 22:00:00,59.44,29.31,28.61,642.23,590.4,231.04,0.22,0.8,6.34,Head Formation
2025-05-15 22:05:00,65.67,28.95,29.64,627.65,508.4,167.58,0.68,0.46,6.08,Head Formation
2025-05-15 22:10:00,60.63,30.16,28.31,626.5,492.21,96.46,0.78,0.22,6.89,Head Formation
2025-05-15 22:15:00,63.12,28.89,29.95,622.8,480.03,96.39,0.17,0.19,6.49,Head Formation
2025-05-15 22:20:00,69.86,26.47,27.59,623.84,405.99,229.97,0.24,0.44,6.78,Head Formation
2025-05-15 22:25:00,62.89,26.78,32.07,628.33,366.05,63.32,0.21,0.74,5.84,Head Formation
2025-05-15 22:30:00,66.49,27.07,28.61,619.55,408.51,135.34,0.41,0.8,5.85,Head Formation
2025-05-15 22:35:00,67.0,29.81,29.23,626.92,317.83,165.44,0.8,0.62,7.15,Head Formation
2025-05-15 22:40:00,59.35,26.52,29.64,624.74,612.52,243.86,0.62,0.18,5.86,Head Formation
2025-05-15 22:45:00,64.94,28.5,30.47,635.08,622.56,192.65,0.42,0.79,6.32,Head Formation
2025-05-15 22:50:00,64.09,26.56,31.55,630.14,675.96,140.91,0.65,0.63,7.16,Head Formation
2025-05-15 22:55:00,63.17,29.79,32.24,624.91,442.24,100.92,0.76,0.64,7.3,Head Formation
2025-05-15 23:00:00,65.87,29.41,31.04,632.47,734.56,221.36,0.27,0.79,6.25,Head Formation
2025-05-15 23:05:00,70.21,28.72,29.69,630.65,358.0,147.71,0.47,0.26,6.91,Head Formation
2025-05-15 23:10:00,67.69,29.93,28.2,629.96,424.86,132.97,0.53,0.13,6.9,Head Formation
2025-05-15 23:15:00,63.45,26.56,29.71,631.29,761.46,132.58,0.42,0.81,5.9,Head Formation
2025-05-15 23:20:00,65.8,28.69,27.71,638.81,775.88,219.47,0.86,0.31,6.34,Head Formation
2025-05-15 23:25:00,68.18,28.6,28.2,638.12,604.24,99.42,0.31,0.4,6.06,Head Formation
2025-05-15 23:30:00,64.77,26.18,28.86,632.69,398.11,117.63,0.75,0.83,7.04,Head Formation
2025-05-15 23:35:00,67.8,27.82,29.03,626.84,757.21,114.35,0.52,0.52,6.97,Head Formation
2025-05-15 23:40:00,63.04,25.91,31.02,625.56,487.18,153.66,0.77,0.83,5.85,Head Formation
2025-05-15 23:45:00,68.0,30.01,31.42,638.8,549.66,223.85,0.7,0.84,5.6,Head Formation
2025-05-15 23:50:00,67.7,29.3,29.32,644.24,651.17,140.52,0.61,0.49,5.85,Head Formation
2025-05-15 23:55:00,58.99,26.45,31.17,632.42,801.18,141.6,0.36,0.28,6.38,Head Formation
2025-05-16 00:00:00,82.28,24.91,23.57,641.24,604.27,159.11,0.5,0.21,6.17,Head Formation
2025-05-16 00:05:00,80.36,22.33,23.06,620.82,561.4,224.37,0.7,0.29,7.09,Head Formation
2025-05-16 00:10:00,79.88,24.91,23.55,634.89,301.51,192.97,0.17,0.13,6.53,Head Formation
2025-05-16 00:15:00,83.78,23.22,23.77,637.45,791.04,252.65,0.48,0.81,6.84,Head Formation
2025-05-16 00:20:00,80.6,23.71,22.27,650.71,509.05,253.19,0.14,0.16,6.5,Head Formation
2025-05-16 00:25:00,82.45,24.52,23.47,626.33,713.85,277.49,0.36,0.83,6.41,Head Formation
2025-05-16 00:30:00,85.89,22.77,22.67,637.98,438.84,211.89,0.26,0.58,5.84,Head Formation
2025-05-16 00:35:00,82.53,23.0,23.05,618.37,448.78,184.29,0.38,0.77,6.95,Head Formation
2025-05-16 00:40:00,84.6,23.31,22.43,637.44,649.27,175.38,0.23,0.57,6.84,Head Formation
2025-05-16 00:45:00,84.36,23.77,24.1,634.32,456.67,233.91,0.32,0.16,6.44,Head Formation
2025-05-16 00:50:00,84.17,22.4,23.06,625.12,731.69,205.1,0.56,0.84,6.5,Head Formation
2025-05-16 00:55:00,87.33,23.64,22.22,621.62,447.71,125.37,0.64,0.33,6.43,Head Formation
2025-05-16 01:00:00,82.1,24.68,23.01,628.49,344.16,187.83,0.88,0.67,6.23,Head Formation
2025-05-16 01:05:00,80.42,24.67,23.7,625.46,424.81,111.8,0.2,0.15,5.56,Head Formation
2025-05-16 01:10:00,82.47,22.85,24.22,617.06,292.29,201.14,0.56,0.31,5.94,Head Formation
2025-05-16 01:15:00,83.81,24.53,22.87,634.5,417.15,242.49,0.5,0.54,6.5,Head Formation
2025-05-16 01:20:00,84.55,22.01,23.57,632.63,336.01,215.3,0.28,0.62,5.98,Head Formation
2025-05-16 01:25:00,82.83,22.3,22.05,648.04,806.86,269.83,0.54,0.55,5.48,Head Formation
2025-05-16 01:30:00,83.02,22.71,23.24,621.57,625.99,136.22,0.37,0.73,6.83,Head Formation
2025-05-16 01:35:00,84.02,23.82,22.32,631.58,521.31,223.33,0.6,0.79,5.58,Head Formation
2025-05-16 01:40:00,83.6,23.68,23.45,627.0,448.04,130.05,0.45,0.24,6.89,Head Formation
2025-05-16 01:45:00,80.77,24.52,22.53,629.4,711.03,142.96,0.65,0.47,7.17,Head Formation
2025-05-16 01:50:00,80.21,22.26,23.05,639.62,635.9,224.05,0.12,0.66,6.79,Head Formation
2025-05-16 01:55:00,84.07,22.19,22.38,635.8,492.7,109.55,0.75,0.27,5.66,Head Formation
2025-05-16 02:00:00,79.08,24.69,23.52,628.96,728.64,211.91,0.58,0.53,6.69,Head Formation
2025-05-16 02:05:00,79.43,22.97,21.58,643.16,396.5,74.45,0.22,0.33,7.17,Head Formation
2025-05-16 02:10:00,82.21,22.72,23.93,635.41,428.69,166.85,0.85,0.36,7.26,Head Formation
2025-05-16 02:15:00,82.44,22.52,22.73,642.71,447.0,122.79,0.44,0.66,6.34,Head Formation
2025-05-16 02:20:00,82.6,21.89,22.65,635.04,354.14,98.53,0.23,0.11,7.22,Head Formation
2025-05-16 02:25:00,80.92,23.49,23.64,628.13,663.64,215.83,0.61,0.18,7.36,Head Formation
2025-05-16 02:30:00,79.88,22.47,22.09,632.57,424.05,253.97,0.79,0.29,5.83,Head Formation
2025-05-16 02:35:00,84.18,22.61,22.69,642.3,599.64,205.16,0.28,0.35,5.65,Head Formation
2025-05-16 02:40:00,85.18,24.25,23.62,628.08,510.04,155.39,0.32,0.52,7.51,Head Formation
2025-05-16 02:45:00,81.45,23.27,22.19,626.62,803.34,244.41,0.25,0.3,5.59,Head Formation
2025-05-16 02:50:00,79.6,22.37,23.2,622.69,649.88,234.2,0.59,0.68,6.22,Head Formation
2025-05-16 02:55:00,79.69,23.34,23.57,641.69,390.03,148.63,0.14,0.45,6.59,Head Formation
2025-05-16 03:00:00,86.12,24.27,22.49,634.37,726.49,96.67,0.94,0.41,6.7,Head Formation
2025-05-16 03:05:00,84.78,23.87,23.55,620.59,519.03,225.03,0.69,0.35,6.45,Head Formation
2025-05-16 03:10:00,79.33,21.87,23.56,620.73,589.03,227.08,0.51,0.32,5.9,Head Formation
2025-05-16 03:15:00,79.8,23.29,23.63,643.79,609.19,237.7,0.42,0.26,5.43,Head Formation
2025-05-16 03:20:00,85.65,22.99,23.3,643.29,671.9,185.63,0.71,0.53,5.83,Head Formation
2025-05-16 03:25:00,86.11,23.19,22.34,630.61,424.0,225.71,0.67,0.39,7.54,Head Formation
2025-05-16 03:30:00,79.82,21.88,22.18,633.24,647.59,154.73,0.75,0.21,6.22,Head Formation
2025-05-16 03:35:00,84.96,23.83,22.3,630.63,655.63,207.33,0.62,0.21,6.68,Head Formation
2025-05-16 03:40:00,80.65,22.21,23.46,637.68,390.97,231.18,0.49,0.46,6.37,Head Formation
2025-05-16 03:45:00,82.5,24.28,21.76,633.79,585.56,105.66,0.18,0.19,5.88,Head Formation
2025-05-16 03:50:00,80.08,22.87,23.0,630.17,759.78,202.27,0.41,0.35,7.21,Head Formation
2025-05-16 03:55:00,80.38,22.58,24.27,620.41,325.17,124.63,0.63,0.12,5.63,Head Formation
2025-05-16 04:00:00,78.88,23.33,23.12,636.56,785.34,118.85,0.85,0.26,6.36,Head Formation
2025-05-16 04:05:00,82.42,22.54,23.6,637.21,457.46,70.43,0.44,0.1,6.78,Head Formation
2025-05-16 04:10:00,79.11,24.25,23.04,631.39,527.16,245.1,0.21,0.4,7.36,Head Formation
2025-05-16 04:15:00,80.95,24.2,23.48,634.89,697.53,226.63,0.72,0.86,6.68,Head Formation
2025-05-16 04:20:00,82.58,23.2,22.21,626.08,448.32,133.02,0.28,0.67,7.01,Head Formation
2025-05-16 04:25:00,81.32,22.93,21.33,627.07,703.45,117.64,0.69,0.61,6.39,Head Formation
2025-05-16 04:30:00,82.46,22.36,23.82,619.94,413.59,223.77,0.87,0.55,6.93,Head Formation
2025-05-16 04:35:00,78.52,24.15,21.98,630.34,706.96,123.45,0.5,0.71,6.01,Head Formation
2025-05-16 04:40:00,81.36,23.56,23.74,630.07,378.54,129.59,0.54,0.28,7.23,Head Formation
2025-05-16 04:45:00,76.51,23.3,22.43,634.63,301.82,185.28,0.19,0.55,7.12,Head Formation
2025-05-16 04:50:00,82.72,23.59,23.19,647.74,351.54,156.02,0.8,0.81,5.87,Head Formation
2025-05-16 04:55:00,84.98,22.62,22.23,633.02,829.09,226.63,0.8,0.08,6.73,Head Formation
2025-05-16 05:00:00,60.13,29.43,28.41,635.6,433.22,185.81,0.07,0.64,6.29,Head Formation
2025-05-16 05:05:00,57.55,30.05,26.16,613.81,705.49,167.69,0.64,0.41,5.9,Head Formation
2025-05-16 05:10:00,58.15,31.35,27.56,634.13,808.66,154.62,0.7,0.33,6.89,Head Formation
2025-05-16 05:15:00,58.18,32.31,26.44,633.53,572.57,121.07,0.36,0.71,6.33,Head Formation
2025-05-16 05:20:00,56.97,28.09,29.31,621.08,496.16,184.94,0.33,0.35,6.44,Head Formation
2025-05-16 05:25:00,58.95,29.41,27.95,627.13,684.12,242.84,0.67,0.11,6.91,Head Formation
2025-05-16 05:30:00,59.94,31.66,28.42,636.44,454.63,287.74,0.54,0.66,5.63,Head Formation
2025-05-16 05:35:00,58.68,32.04,25.98,628.31,772.34,192.4,0.72,0.82,6.95,Head Formation
2025-05-16 05:40:00,61.7,27.87,28.55,622.17,707.85,168.06,0.33,0.12,7.63,Head Formation
2025-05-16 05:45:00,57.12,29.18,27.04,638.49,518.35,129.61,0.14,0.75,7.46,Head Formation
2025-05-16 05:50:00,58.71,30.83,27.56,612.07,443.54,136.55,0.61,0.54,6.46,Head Formation
2025-05-16 05:55:00,59.4,32.04,26.27,635.02,633.08,100.59,0.76,0.28,7.34,Head Formation
2025-05-16 06:00:00,57.43,28.96,26.66,614.48,17153.6,594.12,0.3,0.16,6.71,Head Formation
2025-05-16 06:05:00,57.99,29.89,26.16,617.17,19420.06,586.83,0.71,0.5,7.08,Head Formation
2025-05-16 06:10:00,59.0,32.32,28.87,628.48,23504.65,757.64,0.51,0.77,6.74,Head Formation
2025-05-16 06:15:00,56.52,31.67,25.8,639.58,24124.0,616.38,0.49,0.46,6.21,Head Formation
2025-05-16 06:20:00,57.42,29.32,29.19,628.75,15856.06,783.22,0.58,0.8,6.75,Head Formation
2025-05-16 06:25:00,60.2,32.32,28.95,625.81,17184.49,529.77,0.06,0.76,5.9,Head Formation
2025-05-16 06:30:00,55.62,29.01,29.77,630.35,17863.15,650.88,0.46,0.3,5.95,Head Formation
2025-05-16 06:35:00,60.36,31.72,28.81,632.72,20148.25,773.8,0.36,0.36,5.87,Head Formation
2025-05-16 06:40:00,57.59,31.55,27.37,634.9,22366.35,501.06,0.67,0.22,7.22,Head Formation
2025-05-16 06:45:00,59.39,31.71,26.7,632.94,20921.15,709.49,0.77,0.43,5.87,Head Formation
2025-05-16 06:50:00,59.17,27.96,27.11,631.14,22422.98,476.36,0.2,0.7,7.39,Head Formation
2025-05-16 06:55:00,60.78,31.62,27.51,636.23,14868.58,623.0,0.18,0.71,5.5,Head Formation
2025-05-16 07:00:00,60.08,29.87,27.21,629.5,20886.21,492.0,0.62,0.4,7.06,Head Formation
2025-05-16 07:05:00,60.41,28.45,28.68,630.51,23586.46,497.74,0.37,0.78,7.31,Head Formation
2025-05-16 07:10:00,60.16,28.85,28.6,622.84,20842.54,549.31,0.77,0.35,5.95,Head Formation
2025-05-16 07:15:00,58.24,28.47,28.98,646.5,17803.09,531.49,0.68,0.15,7.18,Head Formation
2025-05-16 07:20:00,58.97,28.73,26.07,621.52,16598.3,648.9,0.82,0.55,6.58,Head Formation
2025-05-16 07:25:00,60.87,29.8,28.19,605.14,18541.29,514.54,0.53,0.54,6.67,Head Formation
2025-05-16 07:30:00,60.87,27.88,25.74,634.73,16189.48,611.9,0.78,0.31,6.49,Head Formation
2025-05-16 07:35:00,59.77,30.47,28.69,633.75,19059.09,768.9,0.23,0.34,5.87,Head Formation
2025-05-16 07:40:00,62.13,33.07,29.97,617.61,21676.19,608.88,0.68,0.13,6.34,Head Formation
2025-05-16 07:45:00,59.48,31.92,27.64,642.22,18185.89,537.9,0.68,0.74,6.71,Head Formation
2025-05-16 07:50:00,59.25,29.22,29.34,630.57,19574.25,597.21,0.1,0.37,6.71,Head Formation
2025-05-16 07:55:00,57.34,28.36,29.07,634.01,15903.65,727.53,0.62,0.32,5.85,Head Formation
2025-05-16 08:00:00,61.69,31.42,25.0,613.44,22909.71,750.62,0.91,0.64,5.41,Head Formation
2025-05-16 08:05:00,60.11,30.62,26.39,617.96,17639.85,644.94,0.91,0.35,7.46,Head Formation
2025-05-16 08:10:00,57.82,29.13,29.17,629.97,18819.91,556.73,0.62,0.2,6.75,Head Formation
2025-05-16 08:15:00,59.42,28.2,27.84,632.23,23058.45,550.97,0.82,0.35,5.94,Head Formation
2025-05-16 08:20:00,59.6,31.44,28.29,630.99,22812.65,631.75,0.59,0.55,5.66,Head Formation
2025-05-16 08:25:00,56.47,28.85,28.44,633.26,18902.32,663.03,0.93,0.19,5.84,Head Formation
2025-05-16 08:30:00,58.68,27.83,26.86,641.23,23324.22,606.79,0.54,0.22,5.63,Head Formation
2025-05-16 08:35:00,58.81,32.15,28.43,633.53,21079.06,617.59,0.24,0.22,6.7,Head Formation
2025-05-16 08:40:00,58.29,32.7,27.03,636.14,19952.13,539.94,0.52,0.67,6.88,Head Formation
2025-05-16 08:45:00,55.82,31.4,27.06,630.34,24183.11,758.45,0.26,0.22,6.71,Head Formation
2025-05-16 08:50:00,59.46,30.44,29.83,616.68,18962.74,564.48,0.41,0.59,5.26,Head Formation
2025-05-16 08:55:00,58.46,28.39,29.19,641.44,20525.4,658.55,0.12,0.64,6.5,Head Formation
2025-05-16 09:00:00,59.37,31.66,29.56,618.71,20108.88,481.69,0.2,0.84,7.08,Head Formation
2025-05-16 09:05:00,59.69,28.77,26.95,633.5,15870.37,559.9,0.85,0.63,7.13,Head Formation
2025-05-16 09:10:00,58.41,33.03,28.03,636.85,15364.41,532.69,0.12,0.57,7.12,Head Formation
2025-05-16 09:15:00,57.94,28.25,27.93,636.35,19943.71,572.25,0.59,0.24,6.64,Head Formation
2025-05-16 09:20:00,56.93,31.83,29.14,631.02,18237.89,729.82,0.4,0.75,5.44,Head Formation
2025-05-16 09:25:00,56.9,28.44,28.9,626.92,18258.69,601.86,0.23,0.27,5.56,Head Formation
2025-05-16 09:30:00,60.26,29.85,27.76,630.35,21201.01,726.09,0.26,0.47,7.06,Head Formation
2025-05-16 09:35:00,57.11,31.64,27.86,635.57,15107.36,653.52,0.44,0.5,5.73,Head Formation
2025-05-16 09:40:00,60.56,29.03,26.0,621.85,20303.88,633.64,0.54,0.13,7.58,Head Formation
2025-05-16 09:45:00,60.26,29.44,28.32,633.87,25349.51,692.28,0.9,0.07,7.15,Head Formation
2025-05-16 09:50:00,59.28,32.25,29.88,623.99,16389.51,691.71,0.55,0.53,6.6,Head Formation
2025-05-16 09:55:00,57.27,32.53,28.09,638.27,16995.29,724.74,0.85,0.3,6.83,Head Formation
2025-05-16 10:00:00,59.04,31.51,26.71,625.27,22816.06,618.39,0.22,0.84,6.09,Head Formation
2025-05-16 10:05:00,58.6,31.19,26.65,634.78,14666.97,632.42,0.3,0.38,7.14,Head Formation
2025-05-16 10:10:00,59.52,30.18,26.96,623.08,24116.51,684.3,0.42,0.79,7.39,Head Formation
2025-05-16 10:15:00,60.7,31.79,29.17,620.36,23271.07,781.49,0.32,0.62,5.66,Head Formation
2025-05-16 10:20:00,57.29,32.89,29.54,619.91,17191.62,654.11,0.32,0.5,6.88,Head Formation
2025-05-16 10:25:00,57.66,27.96,28.46,625.76,15301.82,755.05,0.53,0.2,6.23,Head Formation
2025-05-16 10:30:00,58.25,32.51,27.03,616.23,24558.3,615.07,0.71,0.24,7.29,Head Formation
2025-05-16 10:35:00,58.08,31.74,27.49,629.43,22249.25,719.36,0.71,0.11,6.9,Head Formation
2025-05-16 10:40:00,57.81,32.52,25.63,627.04,17955.61,711.75,0.45,0.9,5.63,Head Formation
2025-05-16 10:45:00,57.91,33.25,26.27,629.96,23489.61,676.15,0.18,0.63,6.23,Head Formation
2025-05-16 10:50:00,58.43,32.98,28.64,634.88,24603.49,690.61,0.79,0.65,6.21,Head Formation
2025-05-16 10:55:00,59.08,29.85,26.47,626.74,22643.72,708.41,0.11,0.47,5.7,Head Formation
2025-05-16 11:00:00,59.48,30.62,28.07,637.8,20783.5,584.4,0.44,0.11,6.6,Head Formation
2025-05-16 11:05:00,58.84,32.02,26.51,628.28,23657.28,680.72,0.22,0.58,7.31,Head Formation
2025-05-16 11:10:00,59.65,30.69,27.09,635.28,17928.05,590.32,0.23,0.76,7.17,Head Formation
2025-05-16 11:15:00,59.1,27.76,26.23,631.66,17756.12,689.14,0.91,0.64,6.15,Head Formation
2025-05-16 11:20:00,58.09,31.35,29.4,636.42,17431.68,552.19,0.18,0.86,6.66,Head Formation
2025-05-16 11:25:00,57.34,27.45,28.68,640.15,24219.07,661.43,0.35,0.78,6.04,Head Formation
2025-05-16 11:30:00,57.84,30.51,27.07,634.65,23801.64,648.95,0.29,0.62,7.23,Head Formation
2025-05-16 11:35:00,59.7,32.47,29.0,654.88,16532.12,628.49,0.87,0.91,5.65,Head Formation
2025-05-16 11:40:00,58.71,29.52,25.61,621.82,21783.14,730.19,0.33,0.69,6.36,Head Formation
2025-05-16 11:45:00,61.33,32.28,27.07,625.52,23471.07,747.22,0.32,0.31,5.69,Head Formation
2025-05-16 11:50:00,56.66,29.64,28.37,631.49,18842.0,611.7,0.23,0.74,6.44,Head Formation
2025-05-16 11:55:00,58.39,32.14,29.19,647.43,22937.21,680.33,0.84,0.55,7.13,Head Formation
2025-05-16 12:00:00,44.93,37.8,33.26,633.84,10386.45,482.51,0.31,0.32,6.21,Head Formation
2025-05-16 12:05:00,54.68,36.7,32.49,611.67,13481.44,342.78,0.81,0.63,7.1,Head Formation
2025-05-16 12:10:00,47.48,37.32,32.43,626.48,14684.59,455.66,0.8,0.79,6.85,Head Formation
2025-05-16 12:15:00,52.52,36.65,32.42,630.13,10186.19,424.94,0.92,0.79,6.92,Head Formation
2025-05-16 12:20:00,45.44,37.33,33.87,637.98,13944.44,394.64,0.58,-0.24,6.63,Head Formation
2025-05-16 12:25:00,49.95,37.24,32.23,631.8,11619.2,376.65,0.3,0.25,5.71,Head Formation
2025-05-16 12:30:00,44.31,37.36,34.25,620.41,11801.73,506.31,0.45,0.35,6.89,Head Formation
2025-05-16 12:35:00,44.99,36.83,32.94,630.95,13101.45,394.13,0.73,0.4,7.29,Head Formation
2025-05-16 12:40:00,49.65,36.49,34.07,650.17,12373.24,399.39,0.28,0.5,5.52,Head Formation
2025-05-16 12:45:00,51.97,35.91,33.02,635.54,12778.4,299.78,0.45,0.44,6.56,Head Formation
2025-05-16 12:50:00,54.95,36.71,32.49,622.78,15239.9,471.86,0.22,0.35,6.76,Head Formation
2025-05-16 12:55:00,52.44,36.64,32.35,630.55,10407.99,447.23,0.36,0.69,7.12,Head Formation
2025-05-16 13:00:00,46.32,36.24,32.22,628.59,6350.96,269.46,0.49,0.32,5.56,Head Formation
2025-05-16 13:05:00,56.58,38.29,32.38,628.15,6341.84,269.99,0.76,0.72,5.99,Head Formation
