batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,ec,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-05-18 18:55:00,36,62.81,27.86,28.25,621.49,0.97,628.84,216.89,0.09,0.08,6.47,Head Formation,6
Batch_001,2025-05-18 19:00:00,36,66.84,26.08,27.76,635.28,0.99,790.85,199.17,0.13,0.06,6.28,Head Formation,6
Batch_001,2025-05-18 19:05:00,36,66.71,26.86,27.53,645.05,1.01,737.5,204.46,0.09,0.08,6.27,Head Formation,6
Batch_001,2025-05-18 19:10:00,36,61.6,26.58,28.0,635.4,0.99,618.64,213.25,0.1,0.09,6.47,Head Formation,6
Batch_001,2025-05-18 19:15:00,36,63.26,26.64,27.32,637.23,1.0,852.53,147.46,0.14,0.13,6.46,Head Formation,6
Batch_001,2025-05-18 19:20:00,36,69.69,28.06,25.94,627.52,0.98,672.48,185.45,0.1,0.04,6.4,Head Formation,6
Batch_001,2025-05-18 19:25:00,36,62.11,30.03,29.85,621.99,0.97,850.32,249.74,0.13,0.05,6.48,Head Formation,6
Batch_001,2025-05-18 19:30:00,36,68.53,28.22,28.42,636.14,0.99,1006.09,149.72,0.05,0.08,6.18,Head Formation,6
Batch_001,2025-05-18 19:35:00,36,69.85,27.83,30.05,636.72,0.99,615.14,186.01,0.08,0.1,6.43,Head Formation,6
Batch_001,2025-05-18 19:40:00,36,68.85,28.67,29.15,630.66,0.99,907.54,178.84,0.15,0.07,6.28,Head Formation,6
Batch_001,2025-05-18 19:45:00,36,69.53,25.03,28.08,625.52,0.98,887.54,145.59,0.12,0.07,6.44,Head Formation,6
Batch_001,2025-05-18 19:50:00,36,71.7,26.96,30.08,627.02,0.98,844.22,210.01,0.15,0.1,6.34,Head Formation,6
Batch_001,2025-05-18 19:55:00,36,66.62,25.61,27.66,635.14,0.99,588.14,224.58,0.07,0.08,6.25,Head Formation,6
Batch_001,2025-05-18 20:00:00,36,72.21,27.74,27.5,623.86,0.97,824.94,206.56,0.07,0.08,6.39,Head Formation,6
Batch_001,2025-05-18 20:05:00,36,61.72,24.3,28.23,628.89,0.98,594.37,217.79,0.07,0.04,6.55,Head Formation,6
Batch_001,2025-05-18 20:10:00,36,65.48,24.19,28.58,639.05,1.0,917.99,193.6,0.13,0.03,6.52,Head Formation,6
Batch_001,2025-05-18 20:15:00,36,68.06,24.38,27.5,631.74,0.99,594.28,169.31,0.14,0.11,6.3,Head Formation,6
Batch_001,2025-05-18 20:20:00,36,65.62,25.75,27.79,634.23,0.99,736.38,240.34,0.11,0.08,6.34,Head Formation,6
Batch_001,2025-05-18 20:25:00,36,70.69,26.3,26.42,629.08,0.98,646.4,185.79,0.07,0.09,6.31,Head Formation,6
Batch_001,2025-05-18 20:30:00,36,65.98,27.91,28.56,622.22,0.97,748.59,154.7,0.14,0.06,6.24,Head Formation,6
Batch_001,2025-05-18 20:35:00,36,60.39,28.35,26.63,626.03,0.98,678.52,208.61,0.14,0.09,6.28,Head Formation,6
Batch_001,2025-05-18 20:40:00,36,60.98,25.81,27.8,624.28,0.98,977.87,195.51,0.14,0.11,6.28,Head Formation,6
Batch_001,2025-05-18 20:45:00,36,62.1,26.59,27.84,628.53,0.98,769.01,205.56,0.07,0.11,6.19,Head Formation,6
Batch_001,2025-05-18 20:50:00,36,68.01,27.66,28.48,616.36,0.96,590.03,240.87,0.09,0.09,6.41,Head Formation,6
Batch_001,2025-05-18 20:55:00,36,71.98,24.51,27.44,644.03,1.01,512.48,152.59,0.13,0.1,6.36,Head Formation,6
Batch_001,2025-05-18 21:00:00,36,62.66,29.22,28.93,624.49,0.98,614.96,216.28,0.1,0.09,6.48,Head Formation,6
Batch_001,2025-05-18 21:05:00,36,70.32,29.02,29.04,626.47,0.98,796.21,175.18,0.05,0.07,6.33,Head Formation,6
Batch_001,2025-05-18 21:10:00,36,60.4,28.92,28.81,629.73,0.98,689.87,157.28,0.06,0.12,6.17,Head Formation,6
Batch_001,2025-05-18 21:15:00,36,65.85,28.95,27.22,629.43,0.98,932.85,202.8,0.13,0.08,6.43,Head Formation,6
Batch_001,2025-05-18 21:20:00,36,72.46,26.57,28.95,632.52,0.99,967.9,198.17,0.16,0.02,6.48,Head Formation,6
Batch_001,2025-05-18 21:25:00,36,68.14,24.14,27.78,620.86,0.97,806.51,174.85,0.14,0.12,6.31,Head Formation,6
Batch_001,2025-05-18 21:30:00,36,66.5,30.25,26.73,613.88,0.96,878.78,194.92,0.07,0.08,6.41,Head Formation,6
Batch_001,2025-05-18 21:35:00,36,57.21,26.61,26.46,626.57,0.98,909.43,241.5,0.11,0.06,6.52,Head Formation,6
Batch_001,2025-05-18 21:40:00,36,63.82,28.32,29.3,622.34,0.97,815.55,171.0,0.07,0.12,6.44,Head Formation,6
Batch_001,2025-05-18 21:45:00,36,66.03,24.59,27.68,634.52,0.99,626.38,216.45,0.12,0.08,6.37,Head Formation,6
Batch_001,2025-05-18 21:50:00,36,55.57,25.63,27.19,641.7,1.0,815.16,212.5,0.06,0.05,6.45,Head Formation,6
Batch_001,2025-05-18 21:55:00,36,61.86,24.65,28.31,636.89,1.0,580.69,209.14,0.13,0.11,6.42,Head Formation,6
Batch_001,2025-05-18 22:00:00,36,61.81,26.66,29.54,628.07,0.98,955.22,197.6,0.06,0.07,6.15,Head Formation,6
Batch_001,2025-05-18 22:05:00,36,66.17,24.96,30.01,631.35,0.99,604.87,175.3,0.12,0.08,6.42,Head Formation,6
Batch_001,2025-05-18 22:10:00,36,67.48,23.97,28.6,625.01,0.98,983.54,247.36,0.07,0.12,6.44,Head Formation,6
Batch_001,2025-05-18 22:15:00,36,67.74,25.45,26.34,626.94,0.98,714.92,158.86,0.05,0.11,6.47,Head Formation,6
Batch_001,2025-05-18 22:20:00,36,67.42,28.38,27.32,625.1,0.98,844.44,173.44,0.07,0.11,6.25,Head Formation,6
Batch_001,2025-05-18 22:25:00,36,71.25,27.51,27.23,627.79,0.98,524.88,202.25,0.06,0.06,6.44,Head Formation,6
Batch_001,2025-05-18 22:30:00,36,59.61,25.93,26.94,630.18,0.98,732.61,230.41,0.08,0.04,6.33,Head Formation,6
Batch_001,2025-05-18 22:35:00,36,65.48,29.77,28.08,624.47,0.98,717.56,233.26,0.05,0.07,6.47,Head Formation,6
Batch_001,2025-05-18 22:40:00,36,66.81,27.49,27.49,638.7,1.0,996.43,235.95,0.08,0.05,6.27,Head Formation,6
Batch_001,2025-05-18 22:45:00,36,67.66,30.06,25.98,643.33,1.01,557.94,228.31,0.09,0.1,6.33,Head Formation,6
Batch_001,2025-05-18 22:50:00,36,64.41,27.38,26.36,623.33,0.97,689.46,167.76,0.11,0.1,6.46,Head Formation,6
Batch_001,2025-05-18 22:55:00,36,73.66,25.25,29.62,621.01,0.97,791.52,267.35,0.1,0.08,6.37,Head Formation,6
Batch_001,2025-05-18 23:00:00,36,65.59,26.57,29.43,640.84,1.0,513.26,146.81,0.05,0.07,6.15,Head Formation,6
Batch_001,2025-05-18 23:05:00,36,69.75,25.43,26.74,627.22,0.98,892.88,213.77,0.12,0.11,6.42,Head Formation,6
Batch_001,2025-05-18 23:10:00,36,65.99,24.19,27.15,631.98,0.99,978.41,264.82,0.14,0.06,6.41,Head Formation,6
Batch_001,2025-05-18 23:15:00,36,67.19,25.5,29.68,634.27,0.99,770.72,167.33,0.05,0.11,6.42,Head Formation,6
Batch_001,2025-05-18 23:20:00,36,64.69,29.37,28.5,618.98,0.97,817.67,193.52,0.03,0.1,6.4,Head Formation,6
Batch_001,2025-05-18 23:25:00,36,60.72,24.04,29.59,624.85,0.98,1015.54,213.79,0.15,0.09,6.42,Head Formation,6
Batch_001,2025-05-18 23:30:00,36,65.99,27.46,27.85,620.72,0.97,491.06,214.72,0.06,0.06,6.37,Head Formation,6
Batch_001,2025-05-18 23:35:00,36,69.19,28.5,26.65,636.43,0.99,764.76,246.52,0.14,0.09,6.3,Head Formation,6
Batch_001,2025-05-18 23:40:00,36,70.45,26.53,29.62,640.33,1.0,805.99,159.98,0.05,0.07,6.4,Head Formation,6
Batch_001,2025-05-18 23:45:00,36,63.21,24.9,27.32,639.74,1.0,753.38,187.54,0.12,0.08,6.46,Head Formation,6
Batch_001,2025-05-18 23:50:00,36,70.14,24.37,28.93,627.13,0.98,615.34,177.59,0.03,0.11,6.27,Head Formation,6
Batch_001,2025-05-18 23:55:00,36,69.4,27.41,27.13,627.46,0.98,672.28,168.64,0.08,0.09,6.36,Head Formation,6
Batch_001,2025-05-19 00:00:00,37,84.19,22.9,22.44,631.99,0.99,534.74,185.19,0.15,0.05,6.33,Head Formation,6
Batch_001,2025-05-19 00:05:00,37,81.92,25.7,22.11,627.66,0.98,697.48,145.63,0.15,0.1,6.24,Head Formation,6
Batch_001,2025-05-19 00:10:00,37,84.31,25.78,23.7,635.99,0.99,943.52,192.07,0.07,0.11,6.25,Head Formation,6
Batch_001,2025-05-19 00:15:00,37,82.28,24.67,22.87,629.21,0.98,969.71,217.55,0.12,0.09,6.31,Head Formation,6
Batch_001,2025-05-19 00:20:00,37,85.11,25.9,20.65,626.55,0.98,930.24,156.64,0.1,0.08,6.47,Head Formation,6
Batch_001,2025-05-19 00:25:00,37,82.92,25.21,22.35,642.41,1.0,522.4,169.63,0.12,0.04,6.67,Head Formation,6
Batch_001,2025-05-19 00:30:00,37,82.31,23.37,21.87,626.67,0.98,651.57,215.79,0.09,0.04,6.42,Head Formation,6
Batch_001,2025-05-19 00:35:00,37,83.85,22.6,20.9,633.46,0.99,890.38,132.46,0.11,0.1,6.31,Head Formation,6
Batch_001,2025-05-19 00:40:00,37,88.7,23.77,23.28,622.38,0.97,857.35,225.53,0.07,0.09,6.36,Head Formation,6
Batch_001,2025-05-19 00:45:00,37,81.53,24.4,20.78,624.78,0.98,735.44,143.15,0.13,0.05,6.14,Head Formation,6
Batch_001,2025-05-19 00:50:00,37,84.72,23.28,20.49,635.09,0.99,615.24,230.03,0.08,0.1,6.47,Head Formation,6
Batch_001,2025-05-19 00:55:00,37,88.09,25.25,20.47,622.76,0.97,795.48,220.77,0.14,0.05,6.27,Head Formation,6
Batch_001,2025-05-19 01:00:00,37,80.06,24.61,23.62,622.49,0.97,543.44,157.05,0.08,0.1,6.36,Head Formation,6
Batch_001,2025-05-19 01:05:00,37,76.31,23.99,23.42,620.37,0.97,850.89,177.19,0.07,0.11,6.38,Head Formation,6
Batch_001,2025-05-19 01:10:00,37,87.18,25.86,23.68,633.81,0.99,503.5,173.77,0.05,0.13,6.19,Head Formation,6
Batch_001,2025-05-19 01:15:00,37,83.82,22.32,21.35,625.07,0.98,624.99,163.4,0.04,0.07,6.34,Head Formation,6
Batch_001,2025-05-19 01:20:00,37,85.75,24.99,22.49,635.06,0.99,1004.17,179.02,0.06,0.07,6.28,Head Formation,6
Batch_001,2025-05-19 01:25:00,37,80.64,24.48,24.11,632.21,0.99,556.13,221.87,0.12,0.14,6.26,Head Formation,6
Batch_001,2025-05-19 01:30:00,37,82.68,23.79,23.46,631.74,0.99,972.21,202.48,0.16,0.12,6.26,Head Formation,6
Batch_001,2025-05-19 01:35:00,37,82.46,22.11,22.1,633.06,0.99,695.68,210.26,0.07,0.12,6.37,Head Formation,6
Batch_001,2025-05-19 01:40:00,37,83.71,25.4,22.03,625.72,0.98,788.65,219.07,0.1,0.09,6.43,Head Formation,6
Batch_001,2025-05-19 01:45:00,37,82.71,22.35,20.62,628.81,0.98,893.73,177.02,0.1,0.05,6.31,Head Formation,6
Batch_001,2025-05-19 01:50:00,37,79.35,25.09,20.02,627.07,0.98,680.47,156.91,0.17,0.09,6.41,Head Formation,6
Batch_001,2025-05-19 01:55:00,37,80.99,25.27,22.91,627.06,0.98,968.69,181.39,0.13,0.05,6.5,Head Formation,6
Batch_001,2025-05-19 02:00:00,37,84.25,23.22,21.63,632.49,0.99,813.93,187.95,0.11,0.11,6.28,Head Formation,6
Batch_001,2025-05-19 02:05:00,37,82.91,25.66,20.51,625.98,0.98,636.25,211.93,0.12,-1.39,6.5,Head Formation,6
Batch_001,2025-05-19 02:10:00,37,77.51,25.79,22.79,630.71,0.99,845.92,208.53,0.07,0.05,6.35,Head Formation,6
Batch_001,2025-05-19 02:15:00,37,81.63,23.77,20.49,628.32,0.98,589.17,227.98,0.13,0.1,6.16,Head Formation,6
Batch_001,2025-05-19 02:20:00,37,83.04,25.2,21.97,630.16,0.98,755.04,260.67,0.11,0.06,6.47,Head Formation,6
Batch_001,2025-05-19 02:25:00,37,82.12,25.67,21.0,622.44,0.97,738.53,199.12,0.14,0.1,6.22,Head Formation,6
Batch_001,2025-05-19 02:30:00,37,79.3,23.86,23.18,631.5,0.99,905.89,171.43,0.07,0.1,6.2,Head Formation,6
Batch_001,2025-05-19 02:35:00,37,80.2,23.11,21.97,625.14,0.98,942.78,186.54,0.06,0.09,6.3,Head Formation,6
Batch_001,2025-05-19 02:40:00,37,85.15,23.11,22.83,632.64,0.99,756.39,183.37,0.09,0.08,6.37,Head Formation,6
Batch_001,2025-05-19 02:45:00,37,78.65,22.51,20.59,630.51,0.99,576.87,177.43,0.09,0.08,6.25,Head Formation,6
Batch_001,2025-05-19 02:50:00,37,86.74,24.47,20.41,634.07,0.99,743.64,186.23,0.06,0.11,6.43,Head Formation,6
Batch_001,2025-05-19 02:55:00,37,76.96,23.33,21.0,622.87,0.97,944.93,156.4,0.04,0.1,6.35,Head Formation,6
Batch_001,2025-05-19 03:00:00,37,82.31,25.1,23.86,637.2,1.0,1026.87,234.92,0.11,0.02,6.38,Head Formation,6
Batch_001,2025-05-19 03:05:00,37,84.03,24.32,20.68,637.2,1.0,876.41,249.39,0.08,0.12,6.34,Head Formation,6
Batch_001,2025-05-19 03:10:00,37,82.19,21.85,23.64,633.34,0.99,866.57,226.44,0.15,0.08,6.16,Head Formation,6
Batch_001,2025-05-19 03:15:00,37,82.39,24.43,21.38,631.72,0.99,530.12,198.18,0.11,0.14,6.21,Head Formation,6
Batch_001,2025-05-19 03:20:00,37,81.77,25.91,21.94,624.69,0.98,676.32,199.46,0.06,0.08,6.18,Head Formation,6
Batch_001,2025-05-19 03:25:00,37,78.82,24.59,19.86,625.23,0.98,893.54,173.91,0.09,0.08,6.46,Head Formation,6
Batch_001,2025-05-19 03:30:00,37,85.65,25.66,21.34,629.6,0.98,800.52,182.59,0.09,0.11,6.44,Head Formation,6
Batch_001,2025-05-19 03:35:00,37,86.26,25.0,22.85,632.88,0.99,950.66,227.95,0.07,0.08,6.4,Head Formation,6
Batch_001,2025-05-19 03:40:00,37,84.34,25.3,22.5,626.04,0.98,874.31,201.84,0.11,0.12,6.4,Head Formation,6
Batch_001,2025-05-19 03:45:00,37,85.71,23.57,21.52,635.57,0.99,518.27,195.24,0.08,0.08,6.42,Head Formation,6
Batch_001,2025-05-19 03:50:00,37,81.48,23.08,22.76,630.51,0.99,724.25,184.0,-1.74,0.11,6.36,Head Formation,6
Batch_001,2025-05-19 03:55:00,37,80.7,24.66,23.07,638.5,1.0,782.44,229.86,0.14,0.13,6.24,Head Formation,6
Batch_001,2025-05-19 04:00:00,37,57.83,23.09,24.09,633.39,0.99,621.91,182.19,0.08,0.05,6.35,Head Formation,6
Batch_001,2025-05-19 04:05:00,37,58.49,21.68,21.83,629.8,0.98,830.96,164.4,0.08,0.06,6.38,Head Formation,6
Batch_001,2025-05-19 04:10:00,37,61.51,24.85,20.84,629.02,0.98,748.39,151.3,0.14,0.08,6.32,Head Formation,6
Batch_001,2025-05-19 04:15:00,37,58.45,21.73,20.36,629.65,0.98,645.65,199.74,0.06,0.08,6.26,Head Formation,6
Batch_001,2025-05-19 04:20:00,37,60.27,23.03,22.2,629.84,0.98,972.76,203.15,0.11,0.1,6.22,Head Formation,6
Batch_001,2025-05-19 04:25:00,37,60.6,22.32,23.26,646.19,1.01,743.3,216.92,0.12,0.09,6.24,Head Formation,6
Batch_001,2025-05-19 04:30:00,37,56.29,24.93,21.73,629.79,0.98,586.19,210.2,0.08,0.12,6.29,Head Formation,6
Batch_001,2025-05-19 04:35:00,37,58.22,25.34,23.27,632.83,0.99,640.2,177.36,0.11,0.1,6.28,Head Formation,6
Batch_001,2025-05-19 04:40:00,37,56.5,25.43,21.36,628.09,0.98,652.58,182.53,0.11,0.09,6.36,Head Formation,6
Batch_001,2025-05-19 04:45:00,37,57.26,22.61,22.01,623.24,0.97,662.73,243.75,0.08,0.08,6.46,Head Formation,6
Batch_001,2025-05-19 04:50:00,37,58.92,24.37,21.17,622.2,0.97,938.4,182.15,0.11,0.09,6.5,Head Formation,6
Batch_001,2025-05-19 04:55:00,37,58.34,22.69,22.75,626.84,0.98,957.16,210.84,0.1,0.05,6.44,Head Formation,6
Batch_001,2025-05-19 05:00:00,37,55.83,25.8,22.7,625.36,0.98,549.32,249.31,0.14,0.04,6.23,Head Formation,6
Batch_001,2025-05-19 05:05:00,37,56.22,25.84,22.5,633.07,0.99,1011.24,203.52,0.11,0.09,6.4,Head Formation,6
Batch_001,2025-05-19 05:10:00,37,61.14,25.59,21.14,621.06,0.97,581.83,155.73,0.14,0.11,6.57,Head Formation,6
Batch_001,2025-05-19 05:15:00,37,60.04,24.08,20.27,628.2,0.98,652.32,215.42,0.14,0.13,6.33,Head Formation,6
Batch_001,2025-05-19 05:20:00,37,54.73,24.4,22.12,625.6,0.98,875.61,203.91,0.13,0.06,6.31,Head Formation,6
Batch_001,2025-05-19 05:25:00,37,54.24,24.0,20.12,622.75,0.97,826.74,255.88,0.13,0.11,6.25,Head Formation,6
Batch_001,2025-05-19 05:30:00,37,62.69,24.03,21.91,624.24,0.98,583.54,205.26,0.11,0.14,6.51,Head Formation,6
Batch_001,2025-05-19 05:35:00,37,58.38,25.21,20.54,627.48,0.98,670.43,189.42,0.09,0.12,6.21,Head Formation,6
Batch_001,2025-05-19 05:40:00,37,56.35,23.3,23.94,624.56,0.98,562.0,244.34,0.05,0.05,6.25,Head Formation,6
Batch_001,2025-05-19 05:45:00,37,59.3,24.83,23.04,623.12,0.97,856.36,164.47,0.15,0.06,6.15,Head Formation,6
Batch_001,2025-05-19 05:50:00,37,58.16,22.23,20.53,635.0,0.99,781.64,196.99,0.13,0.05,6.4,Head Formation,6
Batch_001,2025-05-19 05:55:00,37,59.64,24.25,23.67,634.56,0.99,665.16,212.44,0.04,0.09,6.43,Head Formation,6
Batch_001,2025-05-19 06:00:00,37,58.36,27.78,25.23,629.78,0.98,15879.65,669.67,0.08,0.13,6.39,Head Formation,6
Batch_001,2025-05-19 06:05:00,37,63.12,31.02,27.99,635.47,0.99,17165.39,607.24,0.09,0.03,6.37,Head Formation,6
Batch_001,2025-05-19 06:10:00,37,55.59,26.32,24.1,623.96,0.97,16256.08,664.94,0.1,0.08,6.14,Head Formation,6
Batch_001,2025-05-19 06:15:00,37,56.51,28.47,24.22,639.42,1.0,18225.73,557.89,0.13,0.04,6.49,Head Formation,6
Batch_001,2025-05-19 06:20:00,37,58.75,29.98,24.03,630.6,0.99,19396.54,620.76,0.14,0.04,6.52,Head Formation,6
Batch_001,2025-05-19 06:25:00,37,58.31,27.44,25.25,619.25,0.97,17113.08,665.52,0.13,0.1,6.43,Head Formation,6
Batch_001,2025-05-19 06:30:00,37,58.57,32.57,24.74,624.13,0.98,19460.25,580.95,0.15,0.09,6.54,Head Formation,6
Batch_001,2025-05-19 06:35:00,37,61.14,30.62,25.3,638.14,1.0,18416.67,647.09,0.07,0.04,6.44,Head Formation,6
Batch_001,2025-05-19 06:40:00,37,60.8,31.97,25.61,635.37,0.99,18878.42,609.76,0.05,0.04,6.16,Head Formation,6
Batch_001,2025-05-19 06:45:00,37,59.25,29.09,27.34,639.7,1.0,15543.95,508.65,0.14,0.08,6.4,Head Formation,6
Batch_001,2025-05-19 06:50:00,37,55.63,29.38,27.32,629.95,0.98,16354.01,674.03,0.07,0.11,6.26,Head Formation,6
Batch_001,2025-05-19 06:55:00,37,57.18,28.43,25.91,631.74,0.99,18648.58,530.46,0.1,0.11,6.23,Head Formation,6
Batch_001,2025-05-19 07:00:00,37,54.25,31.69,25.28,625.45,0.98,16954.95,665.69,0.05,0.06,6.44,Head Formation,6
Batch_001,2025-05-19 07:05:00,37,62.03,27.52,25.24,638.75,1.0,18640.47,582.14,0.14,0.09,6.3,Head Formation,6
Batch_001,2025-05-19 07:10:00,37,61.13,29.8,25.64,628.72,0.98,18864.13,661.17,0.07,0.04,6.37,Head Formation,6
Batch_001,2025-05-19 07:15:00,37,59.12,27.55,26.27,631.79,0.99,17348.43,709.53,0.09,0.1,6.3,Head Formation,6
Batch_001,2025-05-19 07:20:00,37,60.15,29.5,24.33,631.74,0.99,18481.91,656.07,0.06,0.12,6.39,Head Formation,6
Batch_001,2025-05-19 07:25:00,37,60.12,31.86,27.33,635.92,0.99,16841.35,533.32,0.16,0.05,6.47,Head Formation,6
Batch_001,2025-05-19 07:30:00,37,62.63,26.74,27.25,625.87,0.98,18558.14,543.33,0.11,0.03,6.25,Head Formation,6
Batch_001,2025-05-19 07:35:00,37,55.4,31.18,26.42,624.19,0.98,15455.56,661.12,0.1,0.11,6.28,Head Formation,6
Batch_001,2025-05-19 07:40:00,37,61.27,26.08,26.02,639.02,1.0,19624.97,527.1,0.08,0.08,6.47,Head Formation,6
Batch_001,2025-05-19 07:45:00,37,57.7,28.4,25.53,630.95,0.99,15927.05,649.34,0.05,0.12,6.51,Head Formation,6
Batch_001,2025-05-19 07:50:00,37,56.05,26.87,26.14,616.67,0.96,16274.94,598.36,0.16,0.09,6.29,Head Formation,6
Batch_001,2025-05-19 07:55:00,37,58.73,29.56,26.08,625.6,0.98,19261.22,686.75,0.14,0.06,6.31,Head Formation,6
Batch_001,2025-05-19 08:00:00,37,59.87,28.11,24.47,635.03,0.99,17766.75,560.33,0.15,0.11,6.39,Head Formation,6
Batch_001,2025-05-19 08:05:00,37,61.08,26.45,27.99,627.17,0.98,19031.43,509.68,0.09,0.09,6.49,Head Formation,6
Batch_001,2025-05-19 08:10:00,37,56.92,31.43,25.31,634.6,0.99,19228.9,662.72,0.14,0.09,6.28,Head Formation,6
Batch_001,2025-05-19 08:15:00,37,58.92,28.61,24.59,631.48,0.99,19638.14,711.54,0.07,0.05,6.27,Head Formation,6
Batch_001,2025-05-19 08:20:00,37,59.15,31.06,26.64,624.72,0.98,15761.21,572.54,0.12,0.05,6.47,Head Formation,6
Batch_001,2025-05-19 08:25:00,37,55.06,26.5,27.66,620.43,0.97,18857.8,658.21,0.15,0.05,6.2,Head Formation,6
Batch_001,2025-05-19 08:30:00,37,59.22,26.76,25.19,637.03,1.0,19318.79,533.17,0.12,0.13,6.49,Head Formation,6
Batch_001,2025-05-19 08:35:00,37,56.79,29.13,25.7,622.58,0.97,15546.91,652.75,0.13,0.09,6.46,Head Formation,6
Batch_001,2025-05-19 08:40:00,37,60.83,25.65,26.66,644.35,1.01,18232.02,683.99,0.14,0.04,6.47,Head Formation,6
Batch_001,2025-05-19 08:45:00,37,60.57,30.05,26.67,625.26,0.98,14952.6,638.04,0.09,0.1,6.57,Head Formation,6
Batch_001,2025-05-19 08:50:00,37,54.81,29.77,25.86,618.04,0.97,16973.19,606.85,0.13,0.03,6.32,Head Formation,6
Batch_001,2025-05-19 08:55:00,37,55.66,31.98,24.44,623.78,0.97,16182.04,484.39,0.11,2.04,6.15,Head Formation,6
Batch_001,2025-05-19 09:00:00,37,57.52,29.29,25.97,621.86,0.97,15692.74,499.95,0.11,0.07,6.31,Head Formation,6
Batch_001,2025-05-19 09:05:00,37,55.09,31.23,27.61,613.23,0.96,20007.76,719.89,0.15,0.09,6.51,Head Formation,6
Batch_001,2025-05-19 09:10:00,37,60.08,27.47,27.08,628.14,0.98,15324.17,510.06,0.11,0.09,6.43,Head Formation,6
Batch_001,2025-05-19 09:15:00,37,61.91,31.86,27.97,622.27,0.97,16917.19,665.37,0.08,0.12,6.33,Head Formation,6
Batch_001,2025-05-19 09:20:00,37,60.79,30.27,27.21,616.01,0.96,18805.62,685.67,0.09,0.09,6.38,Head Formation,6
Batch_001,2025-05-19 09:25:00,37,59.33,31.7,24.76,623.97,0.97,17010.59,588.49,0.12,0.06,6.36,Head Formation,6
Batch_001,2025-05-19 09:30:00,37,60.09,26.57,24.59,638.42,1.0,16103.18,653.77,0.07,0.1,6.39,Head Formation,6
Batch_001,2025-05-19 09:35:00,37,56.25,27.78,26.38,638.58,1.0,15894.46,628.95,0.09,0.12,6.15,Head Formation,6
Batch_001,2025-05-19 09:40:00,37,58.1,27.1,23.87,631.44,0.99,16957.87,617.44,0.13,0.11,6.45,Head Formation,6
Batch_001,2025-05-19 09:45:00,37,64.27,30.52,25.44,627.95,0.98,17628.42,526.48,0.05,0.06,6.48,Head Formation,6
Batch_001,2025-05-19 09:50:00,37,60.67,30.98,27.63,627.73,0.98,15809.21,619.17,0.07,0.11,6.45,Head Formation,6
Batch_001,2025-05-19 09:55:00,37,57.72,28.61,25.24,618.27,0.97,16425.82,534.88,0.13,0.03,6.45,Head Formation,6
Batch_001,2025-05-19 10:00:00,37,59.98,26.25,27.95,629.4,0.98,18047.55,696.07,0.12,0.1,6.52,Head Formation,6
Batch_001,2025-05-19 10:05:00,37,59.66,30.74,27.01,639.21,1.0,18424.78,519.01,0.13,0.07,6.28,Head Formation,6
Batch_001,2025-05-19 10:10:00,37,64.33,30.05,27.54,623.59,0.97,15887.08,553.91,0.12,0.06,6.48,Head Formation,6
Batch_001,2025-05-19 10:15:00,37,59.33,25.64,26.56,623.75,0.97,15981.09,670.15,0.1,0.05,6.31,Head Formation,6
Batch_001,2025-05-19 10:20:00,37,60.27,31.24,25.07,624.83,0.98,19951.7,557.04,0.1,0.11,6.51,Head Formation,6
Batch_001,2025-05-19 10:25:00,37,60.79,27.5,24.6,621.19,0.97,17601.54,612.54,0.15,0.04,6.28,Head Formation,6
Batch_001,2025-05-19 10:30:00,37,59.77,26.1,25.19,629.06,0.98,19153.94,618.81,0.08,0.1,6.33,Head Formation,6
Batch_001,2025-05-19 10:35:00,37,56.4,26.87,25.86,631.64,0.99,17533.32,608.12,0.16,0.06,6.37,Head Formation,6
Batch_001,2025-05-19 10:40:00,37,59.29,31.48,25.21,635.07,0.99,20132.78,657.02,0.06,0.06,6.15,Head Formation,6
Batch_001,2025-05-19 10:45:00,37,59.43,27.06,26.1,632.14,0.99,17462.85,686.64,0.08,0.09,6.33,Head Formation,6
Batch_001,2025-05-19 10:50:00,37,58.65,27.2,24.5,627.92,0.98,16199.17,648.56,0.06,0.1,6.37,Head Formation,6
Batch_001,2025-05-19 10:55:00,37,60.66,30.44,24.43,637.81,1.0,16936.53,607.09,0.1,0.05,6.33,Head Formation,6
Batch_001,2025-05-19 11:00:00,37,60.1,27.21,25.66,635.68,0.99,16666.21,520.56,0.05,0.08,6.25,Head Formation,6
Batch_001,2025-05-19 11:05:00,37,58.63,30.33,24.21,630.82,0.99,16898.05,557.07,0.11,0.09,6.36,Head Formation,6
Batch_001,2025-05-19 11:10:00,37,58.85,28.14,24.97,625.29,0.98,18140.29,664.82,0.12,0.12,6.3,Head Formation,6
Batch_001,2025-05-19 11:15:00,37,58.89,31.42,25.78,627.66,0.98,16960.62,652.18,0.1,0.09,6.47,Head Formation,6
Batch_001,2025-05-19 11:20:00,37,61.11,28.78,25.76,632.0,0.99,15779.43,591.0,0.05,0.1,6.13,Head Formation,6
Batch_001,2025-05-19 11:25:00,37,57.37,26.29,25.8,636.01,0.99,16779.91,579.04,0.13,0.1,6.29,Head Formation,6
Batch_001,2025-05-19 11:30:00,37,58.3,28.37,25.62,637.05,1.0,17414.72,578.05,0.12,0.06,6.34,Head Formation,6
